Sandra;Stop for a minute;4:36;1
Wilki;Moja Baby;6:46;1
Stephanie mills;never knew love like this before;5:22;1
The Communards;Don't leave me this way;7:57;1
Tom Jones and Mousse;Sexbomb;3:29;1
Don't Forget Me;Glass Tiger;7:55;2
TADEUSZ NALEPA;kiedy bylem malym chlopcem;3:15;1
Agnes;Relase Me (Extendet);5:27;1
Urszula;Dzis Juz Wiem (Remix);5:28;3
Alesha Dixon;Let's Get Excited;3:44;4
Eros Ramazzotti;Controvento;1:30;1
Prince;I Would Die 4 U_copy;2:54;1
Gabriella Cilmi;Sweet About Me;3:18;1
Szymon Wydra;Gdzies Jestes Dzis;16:2;1
Timbaland Ft. Keri Hilson;The Way I Are;3:52;2
The Pussycat Dolls;Wait A Minute;3:42;1
Shaun Baker;V.I.P;4:46;1
A Walk In The Park;Nick Straker;19:3;1
Czesław Niemen;Chyba że mnie pocałujesz;3:26;1
De Mono;10.Kochac inaczej;6:45;1
The Scorpions;02;3:53;1
03;With Or Without You;2:28;1
02;Nasz Ostatni Taniec;4:11;1
EDYTA GORNIAK;Moge zapomniec Ciebie;3:12;1
407;magda_steczkowska;3:39;1
KASIA STANKIEWICZ;DOPIERO OD JUTRA;3:5;1
EWELINA FLINTA;Tylko Słowa;2:53;2
Andrzej Piaseczny;Z Głębi Duszy;3:18;1
KAYAH;Testosteron;3:4;1
ELEKTRYCZNE GITARY;Wytrąciłaś;2:35;1
Margo;Dlatego Walcz [Eurowizja];4:11;2
Golden Life;Kocham Wolnosc;4:9;1
Miguel Angel Munoz;Diras Que Estoy Loco;2:47;1
Andreas Johnson;Sing For Me;3:0;1
20;05;4:13;16
The Lost Fingers;Touch Me;3:47;2
Urszula;Zostawiaj Mi;3:39;4
CELINE DION;Tout L'Or Des Hommes (Tu Lor De Zom);2:59;1
The Corrs;Summer Sunshine;2:44;1
ENRIQUE & WHITNEY;Could i have this kiss forever;4:21;1
I'm So Excited (Jive);5836;1:48;1
19;05;3:23;15
Pate No 1 Feat Colinda;Always;2:47;1
Sistars;Skąd Ja Cię Mam;3:1;1
The Jet Set;Just Call Me;3:0;1
Andrzej Piaseczny;...i Jeszcze;2:58;1
Bon Sinclar;World, Hold On (Children On The Sky);3:17;1
Czerwone Gitary;Cos Na Dowidzenia;3:3;1
K-Maro;Let's Go;3:17;1
Pin;Wina Mocny Smak;3:11;1
Smooth (Cha;cha);1:51;1
AMANDA LEAR;Give A Bit Of Hmm To Me;5:6;3
WILKI;Urke + pozdrówki;3:18;1
ALANIS MORISETTE;Thank You;4:12;3
Jakob Dylan;Nothing But the Whole Wide World;3:40;2
Craig David;One More Lie;3:4;2
Aerosmith;Cryin;5:1;1
Bell Book And Candle;Rescue Me;3:18;2
Cranberries;Zombie;4:53;1
Łzy;Trochę wspomnień;2:33;1
Walking In The Air;Aled Jones;7:15;1
ELEKTRYCZNE GITARY;Jestem Z Miasta;2:48;1
Bad Boys Blue;Gimme Gimme Gimme Your Lovin;3:46;1
Dennis Christopher;Itaes Not Right (Radio Edit);4:11;1
Halina Frackowiak;Papierowy ksiezyc;4:10;1
IRA;Mocny;4:30;1
Habakuk;Zrodlo;3:39;1
KRZYSZTOF KRAWCZYK & PIASEK;Przytul Mnie Życie;3:43;1
MAGDA FEMME;5000 myśli;5:12;1
LZY;Anka, ot tak;3:6;1
Lukasz Zagrobelny;Nie Potrzeba Wiecej;4:19;1
Marika;Masz To;3:13;1
zbigniew wodecki;ufam ci;4:46;1
ryszard rynkowski;inny nie bede;4:14;1
various;Moja i twoja nadzieja;10:43;2
Krzysztof Kiljański feat Kayah;Procz Ciebie, Nic;10:21;1
ira;nadzieja;5:28;1
Melanie C;The Moment You Believe;4:19;1
Michael Jackson;Dirty Diana;4:49;2
Irene Cara;Flashdance;4:45;2
Jason Donovan;Sealed With A Kiss;2:46;2
Milli Vanilli;Girl I M Gonna Miss You;12:27;1
Ewa Bem;Wyszlam Za Maz, Zaraz Wracam;5:16;1
Santa Esmeralda;Don T Let Me Be Misunderstood;3:16;1
Sandra;In The Heat Of The Night;5:28;1
Virgin;Szansa;3:50;1
George Harrison;I've Got My Mind Set On You;3:53;1
Freddie Mercury;The Great Pretender;4:20;1
Living In A Box;Living In A Box;4:35;1
03 feel;no kochaj mnie;3:17;1
Morandi;Angels (Love Is The Answer);3:44;1
KASIA NOSOWSKA & KAZIK;Zoil;2:4;1
Gwen Stefani;What You Waiting For;3:36;1
TINA TURNER;Look Me In The Heart;3:29;1
PATRICK NUO;Beautiful;3:47;1
ROB THOMAS;Lonely No More;3:31;1
MARYLA RODOWICZ;Wszyscy Chcą Kochać;2:52;1
Aventura;Obsesion;3:41;1
Shakira;Underneath your clothes;3:36;1
MADONNA;Love Profusion;1:55;1
TALK TALK;Life's What You Make It;4:19;2
RENEE OLSTEAD;A Love That Will Last;3:22;1
MR MISTER;Broken Wings;5:15;1
MACY GARY;I Try;3:39;2
RAY PARKER JUNIOR;Ghostbusters;3:53;1
NATASHA St PIER;Nos Rande;3:0;2
ELVIS PRESLEY;Only You;1:8;1
Gwen Stefani Feat Eve;Rich Girl;3:56;1
Scorpions;Still Loving You;6:19;1
Pudelsi;Tango Libido;5:4;2
Marillion;Hard As Love;3:16;1
STEVE MILLER BAND;Abracadabra;4:56;2
Abradab;Rapowe_ziarno;4:2;2
T LOVE;Stokrotka;4:20;1
BOB MARLEY;Iron, Lion, Zion;2:58;1
BUZU SQUAT;Przebudzenie;3:38;2
Mylo;Doctor Pressure;3:19;1
Blu Cantrell feat Sean Paul vs. Bob Marley;Breathe;3:54;1
TOUCH & GO;So Hot;3:19;2
Dżem;Harley Mój;3:16;1
LADY PANK;Stacja Warszawa;4:7;1
VANILLA NINJA;Tough Enough;3:21;1
LENNY KRAVITZ;California;2:30;1
ACE OF BASE;Living In Danger;3:7;2
FAT JOE feat ASHANTI;What's Luv;3:41;1
WANG CHUNG;Dance Hall Days;3:46;1
MARCIN ROZYNEK;Następny Będziesz Ty;3:58;2
GYLLENE TIDER;Ga & Fiska;3:48;1
TRAIN;Drops Of Jupiter (Tell Me);3:58;1
MADASUN;Don't You Worry;3:56;1
ROBBIE WILLIAMS;Something Beautiful;4:1;1
KATE RYAN;La Promesse;3:16;3
NENEH CHERRY;7 Seconds;3:57;1
NOVIKA;Nic Poza Nami;2:54;2
CROWDED HOUSE;Always Take The Weather With You;3:33;1
JOHN WAITE;Missing You;3:21;1
NADIYA;Parle Moi;3:55;1
MARIO WINANS, P.DIDDY & ENYA;I Don't Wanna Know;3:57;2
FUN LOVIN' CRIMINALS;We Have All The Time In The World;3:37;1
SYLWIA WIŚNIEWSKA;12 Łez;3:33;1
ALIZEE;J'a Pas Vingt Ans!;4:11;1
LIGHTHOUSE FAMILY;Run;3:33;2
KILLER;Naughty Boy;3:6;1
LISA STANFIELD;Never, Never Gonna Give You Up;3:49;1
ALANIS MORISETTE;Heands Clean;3:44;2
MADONNA;Rain;4:7;1
DE MONO;Moje Miasto Nocą [live];3:39;1
EAMON;Fuck It (I Don't Want You Back);3:34;1
MALCOLM MC LAREN & CATHERINE DENEVUE;Paris Paris;5:16;1
NELLY FURTADO;Try [radio edit];3:42;1
JOSHUA KADISON;Jessie;4:8;1
TOTO;Africa [album edit];4:44;2
TOM PETTY & THE HEARTBREAKERS;Into The Great Wide Open;3:36;1
SUGABABES;Too Lost In You;3:57;2
ATTOMIC KITTEN;If You Come To Me;3:37;1
BIG MOUNTAIN;Baby, I Love Your Way;4:18;1
MIS TEEQ;Scandalous;3:53;1
PAULA ABDUL;Straight Up;4:6;4
B 52's;Good Stuff [radio cut];4:7;1
HALL & OATES;Out Of Touch;3:41;2
ATB;You're Not Alone;3:24;1
KASIA KOWALSKA;To, Co Dobre;3:6;1
SOPHIE B. HAWKINS;Damn, I Wish I Was Your Lover;4:59;1
RYAN PARIS;Dolce Vita;5:14;2
SARRAH BRIGHTMAN;Captain Nemo;4:52;1
BASIA;Crusing For Brusing;4:0;1
NO DOUBT;It's My Life;3:44;1
CELINE DION;You And I;3:58;1
JAMELIA & TIZIANO FERRO;Universal Prayer;4:7;1
PHATS & SMALL;Turn Around;3:24;1
ROXETTE;Sleeping In My Car;3:44;2
RICHARD MARX;Right Here Waiting;3:55;1
MODJO;What I Mean;3:55;1
BRYAN ADAMS;Cloud Number 9;4:6;1
CHER;All Or Nothing;3:48;1
MONACO;What Do You Want From Me?;3:43;3
PET SHOP BOYS;Home & Dry;3:49;1
BAJM;rano;4:22;1
Laura Pausini;Strani Amori;8:10;1
Queensberry;No Smoke;3:20;1
Erasure;Sometimes;3:37;1
Razorlight;America;4:7;1
Eurythmics;Sweet Dreams (Are Made Of This);5:27;1
Gypsy Kings;Volare;3:56;1
Falco;The Sound Of Music;4:52;1
Mory Kante;Ye Ke Ye Ke;3:59;1
Oliver Onions;Santa Maria;10:34;1
Schiller with September;Breathe;4:38;1
CHER;If I Could Turn Back Time;5:59;1
Scissor Sisters;I Don't Feel Like Dancin' [Radio Edit];20:5;1
MORCHEEBA;Rome Wasn't Built In A Day;3:53;1
Shakin Stevens;Now Listen;5:19;1
Shaun Baker Feat. Maloy;Hey Hi Hello (Sebastian_Wolter_Original_Radio_Version);3:50;1
Urszula;Ten Drugi;3:22;2
Stefano Terrazzino;Cincin Amore;4:18;1
Kate Bush;Running Up That Hill;4:53;1
Take That;Shine;10:6;1
Sunblock;I'll Be Ready (Radio Edit);3:24;1
BELINDA CARLISLE;Heaven Is a Place On Earth;4:52;4
ABBA;Waterloo;2:35;5
Madonna;Material Girl;5:12;1
Scorpions;Winds Of Change;5:31;1
Monika Brodka;Miał Być Ślub;2:22;2
Seal And Adamski;Killer;20:23;1
Bluelagoon;What Becomes Of The Broken Hearted;3:44;2
preluders;walking on sunshine;3:59;1
Beyonce;Irreplaceable;4:0;1
Edyta Górniak;Anything;4:0;1
Lady Pank;Samotne noce;3:2;1
202;kasia_kowalska;3:59;1
314;k.a.s.a.;3:17;1
Feel;W Ciemną Noc;3:6;1
Kasia Klich;Od Pierwszego Uslyszenia;3:41;1
Perfect;Kolysanka dla nieznajomej;3:43;1
Turbo;Szalony Ikar;3:33;1
Carpe Diem & Szymon Wydra;Całe Życie Grasz;3:2;1
Tomq;Nie Zostawisz Mnie;3:32;1
RENI JUSIS;Nic o mnie nie wiecie;3:25;2
Małgorzata Ostrowska;Jesli Bylo;3:47;3
Edyta Górniak;Jestem Kobietą;4:33;1
Rihanna;Te Amo;5:25;23
SARAH CONNOR+TQ;Let's get back to be;4:0;2
Szymon Wydra & Carpe Diem;Zycie Jak Poemat;3:22;1
HEY;Sic! + pozdrówki;3:21;1
Maroon 5;Won't Go Home Without You;3:48;2
point break;you;3:48;2
FILTERFUNK;SOS (Message In A Bottle);3:16;1
HI_TACK;Say Say Say (Waiting 4 U);2:39;1
JERMAINE JACKSON;When The Rain Begins To Fall;3:59;2
No Mercy;Where Do You Go [1996];4:13;2
MIKE OLDFIELD;Moonlight Shadow;3:32;1
PRETENDERS;Don't Get Me Wrong;3:41;1
QUEEN;Radio G;5:22;1
ROTARY;Na Jednej Z Dzikich Plaż;3:29;1
ROBBIE WILLIAMS;Angels;4:17;2
STATUS QUO;In The Army Now;5:29;2
Bee Gees;Staying Alive;4:40;1
Ian Carey Project;Get Shaky (Stonebridge Radio Edit);2:29;1
Jennifer Paige;Underestimated;3:8;1
Jackson 5;I'll Be There;3:48;1
Janusz Radek;Dobro;3:7;1
Isis Gee;What Do You See;4:1;1
ALICIA KEYS;If I Ain't Got You;3:23;1
ANASTACIA;Sick And Tired;3:23;2
PEARL JAM;I Am Mine;4:30;1
Bon Jovi;Livin On A Prayer;4:1;1
Brian Adams;Heaven;4:21;1
Deep Forest;Sweet Lullaby;6:10;1
Joe Cocker and Jennifer Warnes;Up Where We Belong;4:47;1
Jamie O'Neal;All By Myself;4:37;1
De Mono;Kochac Inaczej;5:25;2
Justyna Steczkowska;Dziewczyna Szamana;0:32;3
Bad Boys Blue;Come Back And Stay;3:58;2
4 Non Blondies;What's Up;4:12;2
Alannah Myles;Black Velvet;4:33;2
Amanda Lear;Follow Me;3:18;2
Alcazar;Crying At The Discotheque;4:53;2
Backstreet Boys;Shape Of My Heart;3:39;2
Bachman_Turner Overdrive;You Ain T Seen Nothing Yet;3:26;2
Iggy Pop;Real Wild One (Wild One) (Pretty Woman);3:28;3
Irene Cara;Flashdance...What A Feeling (Flashdance);3:39;3
Culture Club;Carma Chameleon;3:42;2
Jennifer Lopez;Jenny from the block;3:3;2
Joe Cocker;What becomes of the broken hearted;4:6;2
John_travolta__olivia_newton;;4:46;2
Joe Satriani;If I Could Fly;6:25;3
Avril Lavigne;Girlfriend;3:26;2
Whitesnake;Here i go again;3:48;2
The Pretenders;Don't get me wrong;3:41;3
Sandra;Maria Magdalena_copy;5:58;2
Rick Astley;When i fall in love;2:55;2
Papi;Push push push;4:40;2
OMD vs Sash!;Enola Gay;4:1;2
Monty Python;Always Look On The Bright Side Of Life;3:30;2
HEY;Sic (mtv unplugged)  75_150;2:32;2
INDIOS BRAVOS;Piesn;4:17;2
Ricky Martin;She bangs (English edit);3:34;2
queen;radio_ga_ga;5:41;2
Shaggy;In the summertime;3:40;2
Billy Joel;We Didnt Start The Fire;4:34;2
Black;Wonderful Life;4:41;2
01;Message In a Bottle;4:35;2
Italo Disco;Tora Tora Tora;3:16;2
Scorpions;Send Me An Angel;4:28;2
Bad Boys Blue;Gimme, Gimme, Gimme;3:55;2
Beloved;Sweet Harmony;4:52;2
Belinda Carisle;Heaven Is A Place On Earth;4:10;2
Bronski Beat;Small Town Boy;4:51;2
09;wojciech_korda_;2:50;2
05;depeche_mode;3:52;2
African Connection;Ami oh;2:48;4
Will Smith;Miami;3:18;2
Vanessa Paradis;Joe le taxi;3:33;2
Tracy Chapman;Fast Cars;4:37;3
Feel;Jesli Czegos Pragniesz;6:14;1
Sugababes;Push The Button;3:29;2
BRAINSTORM;A day before tomorrow;3:38;1
Urszula;Wstaje Nowy Dzien;4:42;2
Lady Gaga Feat. Colby O'donis;Just Dance (Main);4:45;2
Sarah Connor;From Zero To Hero;3:45;1
Tiziano Ferro & Jamelia;Uniwersal Player;7:55;1
Cortez;What U Get Is What U C;3:44;1
Estelle;American Boy;3:56;1
11;Stan Gotowosci;4:24;1
perfekt;Jolka Jolka;4:43;1
Roze Europy;Jedwab;6:6;1
Ace of Base;All That She Wants (1993);3:25;2
Chumbawumba;Tubthumping (1997);3:16;1
Christina Aguilera;Genie In A Bottle (1999);3:38;1
Deep Blue Something;Breakfast At Tiffany's (1995);8:41;1
Ziggi Marley;The Song;18:1;1
Wham!;Wake Me Up Before You Gogo_copy;3:27;1
Vangelis;Anthem(Synthesizer);3:19;1
Genisis;I Can't Dance [1992];4:40;1
Inner Circle;Sweat [1993];3:40;1
La Bouche;Be My Lover [1996];5:30;1
MC Hammer;U Can't Touch This [1990];4:13;1
Marky Mark;Good Vibrations [1991];5:1;1
Michael Jackson;Black Or White [1991];3:15;1
Queen;Bohemian Rhapsody [1992];6:57;1
Do You Really Want To Hurt Me;Culture Club;5:58;2
Dancing With Tears In My Eyes;Ultravox;4:0;1
Culture Beat;Mr. Vain (1994);5:31;1
Dj Bobo;Take Control;4:23;1
Depeche Mode;Enjoy The Silence (1990);4:11;1
Kate Ryan;Voyage Voyage;3:0;2
The Disco Boys;For You;3:34;2
MAD HOUSE;Like a prayer;3:47;1
Foreigner;When It Comes to Love;3:30;1
09;Maryla Rodowicz;2:8;1
ewa bem;mówię tak, myslę nie;2:59;1
Beatles;I Want To Hold Your Hand;2:21;1
BLUE CAFE;Do nieba;2:40;1
BRATHANKI;Wreszcie sie ustatkuj;3:5;1
De Mono;Nasza jest cala ta noc;3:9;1
Nick Jonas & The Administration;Who I Am;3:30;2
SEAN PAUL Vs Ub40;Get Busy;3:5;2
Betty Everett;It's In His Kiss (Shoop Shoop Song);2:57;1
22;05;3:21;14
Soft Cell;Tainted Love;2:39;1
Imagination;Just an illusion;2:44;3
Joan jett;I love rock n roll;2:51;2
weather girls;hit the road jack;2:56;2
Michael Zager Band;Let's all chant;2:57;2
George Clinton;Play That Funky Music White Boy;2:57;2
Modern Talking;Cheri, Cheri Lady;3:0;2
Boney M;Born To Be Alive;3:3;2
KC & The Sunshine Band;Shake Your Booty;2:47;2
Ricchi Et Poveri;Sara per que ti amo;3:6;2
Boney M;Hands Up Baby Hands Up;3:19;2
KC and the Sunshine Band;Get Down Tonight;3:7;2
Wild Cherry;Play That Funky Music;3:12;2
Bee Gees;More Than A Woman;3:14;2
Bee Gees;Grease Theme;3:45;2
Boney M;Daddy Cool;3:25;2
Van McCoy;The Hustle;3:24;2
Anita Ward;Ring My Bell;3:24;2
The weather girls;It's raining men;0:31;3
Bee Gees;Saturday Night Fever;3:29;2
Modern Talking;Sexy Sexy Lover;3:31;2
Sister Sledge;We Are Family;4:44;2
Rick Astley;Never Gonna Give You Up;3:30;2
Blondie;One Way Or Another;3:42;2
Samanta Fox;I surrender;4:12;2
Kool and the Gang;Celebration;3:33;2
Irene Cara;What A Feeling;3:5;3
Donna Summer;She Works Hard For The Money;5:53;1
Aneka;Japanese Boy;3:48;1
Blue System;My bed is too big;4:47;1
Camouflage;Love Is a Shield;3:54;1
CC Catch;Heartbreak Hotel;3:38;1
Fancy;Flames of Love;5:25;1
Kylie Minogue;Got to Be Certain;3:8;1
Madona;Isla Is La Bonita;3:35;1
Rosie Laurens;Africa;4:42;1
Tony Esposito;Kalimba De Luna;3:36;1
Trans X;Living On Video;5:43;1
Yazoo;Dont Go;3:59;1
Men At Work;Land Down Under;3:26;2
debbie gibson;shake your love;3:31;2
Donna Summers;Hot Stuff;3:46;2
Cindy Lauper;Girls Just Wanna Have Fun;3:45;2
Madonna;Madona;1:39;3
Kim Carnes;Betty Davis Eyes;3:35;2
A ha;Take On Me;3:36;2
Spandau Ballet;Gold;3:47;2
ABBA;Dancing Queen;3:42;2
Wham;Wake Me Up Before You Go;4:21;2
Survivor;Burning Heart;3:44;2
Lipps Inc;Funkytown;3:44;3
Donna Summer;Bad girls;3:47;2
Van Hallen;Jump;3:48;2
Micheal Sembello;Maniac;3:55;2
Hot Chocolate;You Sexy Thing;4:39;2
Boney M;Ma Baker;4:4;2
Donna Summer;Upside Down;4:6;1
Gloria Estafan;Conga;4:13;2
Jennifer Lopez;Brave (album);5:3;1
KE$HA;TiK ToK (Fred Falke Remix Radio);4:52;1
Kelly Clarkson;My Life Would Suck Without You;3:58;3
Kings Of Leon;Use Somebody;6:5;2
La Roux;In For The Kill;4:9;1
Kylie;The One;5:3;1
Lidia Kopania;Rozmawiac Z Toba Chce;4:3;1
LZY;NARCYZ SIE NAZYWAM;5:40;1
Shontelle;T;3:57;1
Groove Coverage;On The Radio;5:3;1
Afromental;I've Got What You Need;3:48;1
Sumptuastic;Mali wielcy;4:28;1
David Gray;You're The World To Me;3:42;1
Kalvi & Remi;Stop (Faling Down);5:5;1
Kasia Klich;Porcelana [Yaro Remix];3:54;1
Ivan & Delfin;Sto Lat (niech zyje milosc);4:23;1
Bad Boys Blue;Megamix Volume 1;8:17;1
Krawczyk & Bregovic;Moj przyjacielu;6:53;1
Colonia;Ti Da Bu Di Da RMX;4:5;1
Ich Troje;A Wszystko To...;3:56;1
Tatu;Nas Nie Dogoniat;4:33;2
Natalia Oreiro;Me Muero De Amor;3:49;2
Dj Tonka;She Knows You;4:21;1
sumptuastic;kiedy mrok pochwyci mnie;3:55;1
Tiesto;Edward Carnby;3:46;1
Alchemist Project;Tell Me;3:26;2
URSZULA SIPIŃSKA;- MAM CUDOWNYCH RODZICOW;4:12;1
Sash;Equador;3:29;1
Mariah Carey;I Want To Know What Love Is (Moto Blanco Club Mix);6:45;1
Christina Aguilera;Megamix 2008 (Chris Cox Remix);5:57;1
Michelle Williams;Hello Heartbreak [Single Version];4:14;1
Kombii;Gdzie Jestes Dzis (Alternative Mix);4:1;1
Basic Element;Not With You;3:22;1
Voodoo And Serano;Transatlantic Blow;3:1;1
Verona;Stay With Me;3:5;1
Patti;Press Play;3:10;2
Cascada;Bad Boy;6:2;1
Alesha Dixon;The Boy Does Nothing (Crazy Cousinez Remix);4:16;1
23;05;3:38;9
zdzislawa sosnicka i zbigniew wodecki;z toba chce ogladac swiat;12:33;1
Matia Bazar;Ti Sento;4:35;1
Simon & Garfunkel;01;6:7;1
Ryszard Rynkowski;W drodze;5:5;1
Lunatic;Gazebo;3:56;1
Nothing's Gonna Stop Me Now;Samantha Fox;4:37;1
Shattered Dreams;Johnny Hates Jazz;3:25;1
Tonight I Celebrate My Love;Peabo Bryson & Roberta Flack;3:15;1
Laura Pausini;Le cose che vivi;5:7;1
Piotr Szczepanik;Goniac kormorany;3:7;1
Piotr Szczepanik;Kochać;3:38;1
HOLLY VALANCE;Naughty Girl;3:25;1
Muniek;Tina;3:18;1
THE USED;Empty with you;3:21;1
Variety Lab;Soda Pop Confusion;3:11;1
Vanessa Hudgens;Sneakernight;2:57;1
The Virgins;Rich Girls;3:4;1
Taylor Swift;You Belong To Me;3:52;1
Swing Out Sister;Beautiful Mess;4:4;1
Stefanie Heinzmann;Like a Bullet;2:35;1
Skunk Anansie;Squander;3:41;2
Indica;In Passing;3:26;1
Kasa;To Właśnie Lato;3:0;1
Ann Winsborn;Fever;2:59;1
P!Nk;U + Ur Hand;3:33;1
NENA & KIM WILDE;Anyplace, anywhere, anytime;3:41;1
BORYSEWICZ  KUKIZ;BO TUTAJ JEST JAK JEST;4:8;1
Destiny's Child & Kobe Bryant;Say My Name Remix;4:27;1
Feel;W Odpowiedzi Na Twoj List.;2:46;1
The Rudenko Project ft Nicco;Destination (Radio Mix);3:41;1
Naturally7;Feel It (In The Air Tonight) [Radio Edit];3:49;1
Scarlett;Rhythm Of The Night;3:15;2
Activ;Under My Skin (Radio Version);3:32;2
VINYLSHAKERZ;Club Tropicana;3:15;1
TRZECI WYMIAR;Dla mnie masz;3:52;1
Kubb;Wicked Soul;3:43;1
Bon Jovi;It's My Life 2003;3:36;1
Shaggy Feat Akon;What's Love;3:6;1
The Bumelants;Bo To Się Zwykle Tak Zaczyna;4:5;1
Selena Gomez & The Scene;Naturally (Original Edit);3:4;2
STACHURSKY;Kocham Cie;3:36;1
The Do;On My Shoulders (Radio Edit);3:56;2
Infernal;Downtown Boys;4:11;1
It's Raining Men;Geri Halliwell;4:9;1
Lady Marmalade;Christina Aguilera, Mya, Pink, Lil' Kim;4:15;1
Bad Boys Blue;A World Without You (Michelle);4:9;1
Raz Dwa Trzy;Dalej Niz Siega Mysl;4:24;3
Raz Dwa Trzy;Jego Gest Jego Wzrok Jego Imie;4:0;7
Virgin;Dżaga;3:56;1
Janet Jackson;Everytime;4:15;1
Raz Dwa Trzy;Juz;5:37;6
Gosia Andrzejewicz;Sila Marzen;4:3;1
Lady Pank;Nie Mam Nic, Prócz Ciebie;4:5;1
Lidia Kopania;Tamta Lza;3:51;1
Lzy;Gdybys Byl;3:24;1
MAGDA FEMME;Daleko Stąd;3:2;1
Marcin Rozynek;Jeśli Pragniesz;3:45;1
Marysia Sadowska;Tylko tu i teraz;3:29;1
Natalia Kukulska;Decymy;3:52;1
Mietek Szcześniak;O Niebo Lepiej;5:1;1
Papa Dance & Silver Bros;Nasz Disneyland 2007;4:11;1
pectus;życie na dystans;4:6;1
Pin;Bo To Co Dla Mnie;4:51;1
Piotr Woźniak;Siedem Gór;3:32;1
Poparazzi;Badz Jawa Nie Snem;4:22;1
Kate Ryan;Je T'adore;3:28;1
Katie Melua;Spider's Web;3:50;1
ABBA;The Way Old Friends Do;11:9;1
Aguilera;Lady Marm;4:14;1
Dr Alban;It Is My Life;4:9;1
Lemon Ice;Only You [Radio Edit];3:25;1
Jennifer Lopez;Hold It Don’t Drop It (Moto Blanco Radio Mix);4:18;1
Kasa;Piękniejsza;3:52;2
Jojo;How To Touch A Girl;4:23;1
Melanie C;First Day Of My Life;4:10;1
Joss Stone Feat Common;Tell Me What We're Gonna Do Now;4:24;1
Lionel Richie;Just Go;4:35;1
Bajm;O Tobie;3:18;1
13;a.r._rahman;5:15;1
Mariah Carey;I’ll Lovin’ U Long Time (Album Version);4:30;1
Esmée Denters;Outta Here (Acoustic);3:8;1
Ac;Dc;4:59;3
Volver;Volveremos;3:49;8
The Bumelants;Bo To Sie Zwykle Tak Zaczyna;3:51;1
MOLOKO;The Time Is Now;3:34;1
TOUCH & GO;Tango In Harlem;3:20;3
Lady Pank;Zostawcie Titanika;4:39;1
15;Niepokonani;4:12;1
Fugees;Ready Or Not (1996);3:42;1
DEPECHE MODE;It's No Good;5:49;1
SIDNEY POLAK Alcoholique;ww;4:4;1
Sistars;Listen To Your Heart;5:2;1
50 Cent;Just A Lil Bit;3:53;1
Destinys Child;Bootylicious;3:27;1
SHAGGY;In The Summer Time;3:34;1
QUEEN;Bicycle Race;3:0;1
ADAMSKI;Killer;4:10;1
TLove;Chłopaki nie płaczą;3:9;1
MICHAEL SEMBELLO;Maniac;5:41;1
Mr.Oizo;Flat  Beat;3:48;1
The Roots;The Seed;3:51;1
SIMPLY RED;Love Fire;3:49;1
Karmah;Tom's Dinner;3:33;1
Electric Light Orchestra;Rock & Roll is King;3:19;1
LIL' KIM & PHIL COLLINS;In The Air Tonite;3:50;1
Stereoliza;Xyz;3:16;1
Santana feat.Wyclef Jean;Maria Maria;4:16;1
Jennifer Lopez Feat. Lox;Jenny From The Block;3:7;1
Dorota Miśkiewicz;Magda, Proszę;3:16;1
Lzy;Puste slowa;3:4;1
Queens;I Say My Body;2:58;2
Rihanna;Take A Bow;3:47;2
Tatiana Okupnik;Kogo Kocham;2:57;1
Velvet;Chemistry (Radio Edit);3:45;2
4 Non Blondes;Whats Up;5:52;1
A_Ha;Take On Me;4:32;1
Sam Cooke;Wonderful World;2:1;1
Shakin Stevens;Oh Julie;2:29;1
Sailor;A Glass Of Champagne;5:32;1
Smokie;Needles And Pins;2:37;1
Creedence Clearwater Revival;Hey Tonight;2:29;1
Jackie Wilson;Reet Petite (The Sweetest Girl In Tow;2:41;1
Cher;The Shoop Shoop Song;2:40;1
John Travolta Und Olivia Newton John;You Are The One;2:45;1
Frank Zappa;Bobby Brown;2:49;1
Bellini;Samba De Janeiro;2:49;1
Raz Dwa Trzy;Oto Papieros W Dloni;7:21;5
5000 Volts;I M On Fire;3:1;1
04;Shout;6:13;1
Bene King;Stand By Me;6:6;1
After the Fire;Der Kommissar;4:5;1
Aretha Franklin;Who's Zoomin' Who;4:33;1
Bananarama;I Heard A Rumor;6:9;1
Spice Girls;Wannabe;2:52;1
Safri Duo;Played_A_Live;2:58;1
Harold Faltermeyer;Axel F;2:58;1
Gloria Gaynor;Reach Out Iwill Be There;4:13;1
Belinda Carlisle;Mad About You;3:38;1
Bob Marley and the Wailers;Redemption Song;4:29;1
Bobby Brown;My Prerogative;9:48;1
Club Nouveau;Lean On Me;3:53;1
Wang Chung;Everybody Have Fun Tonight;4:3;1
Toto;Rosanna;3:58;2
The System;Don't Disturb This Groove;3:46;1
Raz Dwa Trzy;Upal Roztamia Granice Miasta;4:45;1
The Cars;Tonight She Comes;4:44;1
Bangles;Manic Monday;2:58;1
Kelly Family;I Cant Help Myself;5:0;1
No Mercy;Where Do You Go;3:7;2
Carl Douglas;Kung Fu Fighting;3:50;1
Fools Garden;Lemon Tree;3:6;1
Ace Of Base;The Sign;2:57;1
Dr  Alban;Look Whos Talking;3:22;1
Raz Dwa Trzy;Tylko We Mgle Czlowiek;3:33;7
Right Said Fred;Dont Tal;3:8;1
Shaggy;Oh Carolina;3:5;1
Shaun Baker;Hey Hi Hello;3:31;1
Szymon Wydra & Carpe Diem;Wojna Serc;4:8;1
Raz Dwa Trzy;Skad Przybywasz;6:6;6
